method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,Noise Level,Benchmark Eligible
REIM (ACT + Detector + Recovery),45,7300087,metaworld,True,56,0.12342582800192758,0,0,0,0,0.12969143688678741,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),46,7300088,metaworld,False,200,0.3613270370005921,1,0,1,150,0.99460369348526,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
REIM (ACT + Detector + Recovery),47,7300089,metaworld,True,52,0.09884300100020482,1,1,1,36,0.35973474383354187,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),48,7300090,metaworld,True,59,0.1333261930012668,0,0,0,0,0.14315584301948547,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),49,7300091,metaworld,True,64,0.12001465200228267,1,1,1,52,0.2845684289932251,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),50,7300092,metaworld,True,57,0.10747641300258692,1,1,1,48,0.4350742697715759,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),51,7300093,metaworld,True,58,0.13160168799731764,0,0,0,0,0.15280181169509888,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),52,7300094,metaworld,True,60,0.1370064820002881,0,0,0,0,0.1406501680612564,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),53,7300095,metaworld,True,62,0.11001790099908249,1,1,1,54,0.42140695452690125,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),54,7300096,metaworld,True,52,0.11900109899943345,0,0,0,0,0.17723636329174042,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),55,7300097,metaworld,True,56,0.12434649999704561,0,0,0,0,0.16091538965702057,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),56,7300098,metaworld,True,59,0.10510350399999879,1,1,1,50,0.2906838357448578,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),57,7300099,metaworld,True,59,0.12838879600167274,0,0,0,0,0.16196927428245544,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),58,7300100,metaworld,True,51,0.09316244200090296,1,1,1,35,0.3111298978328705,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),59,7300101,metaworld,True,52,0.09574940300080925,1,1,1,35,0.2664106786251068,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),60,7300102,metaworld,True,66,0.1392016550016706,1,1,1,46,0.2273665815591812,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),61,7300103,metaworld,True,56,0.1135679529979825,1,1,1,40,0.2532156705856323,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),62,7300104,metaworld,True,63,0.11603202199694351,1,1,1,55,0.3348717987537384,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),63,7300105,metaworld,True,57,0.1263209860007919,0,0,0,0,0.1558150202035904,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),64,7300106,metaworld,True,49,0.10934264699972118,0,0,0,0,0.15139465034008026,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),65,7300107,metaworld,True,57,0.12838093299797038,0,0,0,0,0.14673572778701782,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),66,7300108,metaworld,False,200,0.370838642000308,1,0,1,150,0.9968358874320984,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
REIM (ACT + Detector + Recovery),67,7300109,metaworld,True,49,0.09367735799969523,1,1,1,33,0.21529313921928406,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),68,7300110,metaworld,True,44,0.09924097899784101,0,0,0,0,0.19204434752464294,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),69,7300111,metaworld,True,55,0.10293078000177047,1,1,1,38,0.32016435265541077,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),70,7300112,metaworld,True,57,0.12882939300106955,0,0,0,0,0.10904312133789062,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),71,7300113,metaworld,True,61,0.12481643799765152,1,1,1,32,0.20808571577072144,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),72,7300114,metaworld,True,57,0.1287730920012109,0,0,0,0,0.17336033284664154,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),73,7300115,metaworld,True,52,0.11276089799866895,0,0,0,0,0.14395512640476227,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),74,7300116,metaworld,True,55,0.10251900700313854,1,1,1,37,0.20036804676055908,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),75,7300117,metaworld,True,61,0.10672639999756939,1,1,1,51,0.28146159648895264,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),76,7300118,metaworld,True,60,0.10419951000221772,1,1,1,52,0.4153929352760315,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),77,7300119,metaworld,True,54,0.10139395399892237,1,1,1,38,0.32119202613830566,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),78,7300120,metaworld,True,65,0.12892959600139875,1,1,1,36,0.2547912299633026,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),79,7300121,metaworld,True,68,0.12359233900133404,1,1,1,56,0.2504478096961975,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),80,7300122,metaworld,True,48,0.10819193900169921,0,0,0,0,0.18415099382400513,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),81,7300123,metaworld,True,55,0.09922854400065262,1,1,1,47,0.3055795431137085,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),82,7300124,metaworld,True,56,0.10223226699963561,1,1,1,45,0.32683470845222473,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),83,7300125,metaworld,False,200,0.3680288869982178,1,0,1,141,0.9948199391365051,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
REIM (ACT + Detector + Recovery),84,7300126,metaworld,True,61,0.12108675300260074,1,1,1,32,0.24889950454235077,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),85,7300127,metaworld,False,200,0.35752279799999087,1,0,1,150,0.9991005659103394,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
REIM (ACT + Detector + Recovery),86,7300128,metaworld,True,54,0.10058285700142733,1,1,1,33,0.23461171984672546,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),87,7300129,metaworld,True,52,0.09144979799748398,1,1,1,41,0.2708609104156494,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),88,7300130,metaworld,True,53,0.09275586299918359,1,1,1,43,0.3748238980770111,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),89,7300131,metaworld,False,200,0.3645136690029176,1,0,1,143,0.9865440726280212,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
REIM (ACT + Detector + Recovery),90,7300132,metaworld,True,54,0.0980635820014868,1,1,1,39,0.3299906849861145,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),91,7300133,metaworld,True,53,0.09839189700142015,1,1,1,37,0.25272035598754883,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),92,7300134,metaworld,True,54,0.10175991099822568,1,1,1,37,0.33849573135375977,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),93,7300135,metaworld,True,63,0.11585244500020053,1,1,1,50,0.22830724716186523,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),94,7300136,metaworld,True,49,0.0925008459998935,1,1,1,35,0.26568490266799927,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),95,7300137,metaworld,True,63,0.14395946000149706,0,0,0,0,0.15020780265331268,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),96,7300138,metaworld,True,54,0.10113753699988592,1,1,1,35,0.25228601694107056,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),97,7300139,metaworld,True,54,0.10251321699979599,1,1,1,37,0.31173649430274963,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),98,7300140,metaworld,True,65,0.11638704800134292,1,1,1,58,0.5171614289283752,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),99,7300141,metaworld,True,56,0.12419370600036927,0,0,0,0,0.14171898365020752,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),100,7300142,metaworld,True,62,0.13518133299658075,0,0,0,0,0.18730685114860535,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),101,7300143,metaworld,True,56,0.10137404800116201,1,1,1,40,0.3340419828891754,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),102,7300144,metaworld,True,56,0.10684574200058705,1,1,1,35,0.24644096195697784,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),103,7300145,metaworld,False,200,0.36617813799966825,1,0,1,146,0.9966551065444946,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
REIM (ACT + Detector + Recovery),104,7300146,metaworld,True,54,0.1259801999985939,0,0,0,0,0.13812264800071716,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),105,7300147,metaworld,True,51,0.11288705500192009,0,0,0,0,0.18901921808719635,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),106,7300148,metaworld,True,56,0.11499109600117663,1,1,1,42,0.37703582644462585,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),107,7300149,metaworld,True,54,0.11313679199884064,1,1,1,37,0.37203919887542725,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),108,7300150,metaworld,True,57,0.14361026699771173,0,0,0,0,0.13840842247009277,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),109,7300151,metaworld,True,54,0.13353892600207473,0,0,0,0,0.17791585624217987,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),110,7300152,metaworld,True,50,0.12570118999792612,0,0,0,0,0.15030469000339508,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),111,7300153,metaworld,True,45,0.1134790799987968,0,0,0,0,0.16844482719898224,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),112,7300154,metaworld,False,200,0.3924550459996681,1,0,1,150,0.9895256757736206,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
REIM (ACT + Detector + Recovery),113,7300155,metaworld,True,53,0.10351091900156462,1,1,1,38,0.32751378417015076,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),114,7300156,metaworld,True,51,0.12037272899760865,0,0,0,0,0.17432911694049835,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),115,7300157,metaworld,False,200,0.39551570099865785,1,0,1,142,0.9985417127609253,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
REIM (ACT + Detector + Recovery),116,7300158,metaworld,True,54,0.10782298399863066,1,1,1,42,0.26785436272621155,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),117,7300159,metaworld,True,62,0.12125822900270578,1,1,1,47,0.26159408688545227,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),118,7300160,metaworld,True,51,0.12268749800205114,0,0,0,0,0.15881459414958954,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),119,7300161,metaworld,True,54,0.11181399999986752,1,1,1,47,0.5280528664588928,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),120,7300162,metaworld,True,59,0.15035092899779556,0,0,0,0,0.18259954452514648,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),121,7300163,metaworld,True,52,0.1311629619995074,0,0,0,0,0.15735621750354767,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),122,7300164,metaworld,True,63,0.15556894399924204,0,0,0,0,0.1785736382007599,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),123,7300165,metaworld,True,53,0.1295666749974771,0,0,0,0,0.16253907978534698,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),124,7300166,metaworld,True,53,0.10305213099854882,1,1,1,42,0.324652761220932,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),125,7300167,metaworld,True,56,0.11293055900023319,1,1,1,41,0.23679733276367188,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),126,7300168,metaworld,True,57,0.1346949519975169,0,0,0,0,0.15949127078056335,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),127,7300169,metaworld,True,53,0.12198357099987334,0,0,0,0,0.19024525582790375,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),128,7300170,metaworld,True,61,0.14517132899709395,0,0,0,0,0.1848193109035492,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),129,7300171,metaworld,True,59,0.14100133499960066,0,0,0,0,0.14187535643577576,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),130,7300172,metaworld,True,56,0.12056364700038102,1,1,1,30,0.22337950766086578,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),131,7300173,metaworld,True,58,0.11920398800066323,1,1,1,38,0.2361859828233719,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),132,7300174,metaworld,True,55,0.10942903499744716,1,1,1,47,0.4794430434703827,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),133,7300175,metaworld,True,51,0.12385309599994798,0,0,0,0,0.12767842411994934,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),134,7300176,metaworld,True,55,0.11229250700125704,1,1,1,33,0.22421953082084656,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),135,7300177,metaworld,True,55,0.1332894090010086,0,0,0,0,0.11547025293111801,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),136,7300178,metaworld,True,53,0.1027382319989556,1,1,1,42,0.2789207100868225,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),137,7300179,metaworld,True,55,0.13106287399932626,0,0,0,0,0.13207776844501495,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),138,7300180,metaworld,True,54,0.11462541899891221,1,1,1,32,0.22032411396503448,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),139,7300181,metaworld,True,66,0.13008141899990733,1,1,1,54,0.21673113107681274,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),140,7300182,metaworld,True,55,0.10526417000073707,1,1,1,47,0.5324718356132507,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),141,7300183,metaworld,True,51,0.11957098600032623,0,0,0,0,0.19161930680274963,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),142,7300184,metaworld,True,58,0.10867741000038222,1,1,1,48,0.2293434888124466,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),143,7300185,metaworld,True,55,0.12832298899957095,0,0,0,0,0.1774074137210846,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),144,7300186,metaworld,True,67,0.12873016899902723,1,1,1,56,0.48079150915145874,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),145,7300187,metaworld,True,70,0.13348090699946624,1,1,1,61,0.21420042216777802,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),146,7300188,metaworld,False,200,0.4095925799992983,1,0,1,139,0.9910200238227844,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
REIM (ACT + Detector + Recovery),147,7300189,metaworld,True,58,0.11880733400175814,1,1,1,37,0.3166717290878296,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),148,7300190,metaworld,True,51,0.0983497030028957,1,1,1,39,0.2293590009212494,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),149,7300191,metaworld,True,60,0.1441557969992573,0,0,0,0,0.134576678276062,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),150,7300192,metaworld,True,61,0.1219903749988589,1,1,1,36,0.22393789887428284,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),151,7300193,metaworld,True,59,0.13929682600064552,0,0,0,0,0.13975480198860168,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
